time,sin
0.07900790079007901,0.47628185421406016
0.08000800080008001,0.48179772587626246
0.081008100810081,0.48729457318454883
0.082008200820082,0.49277217908939236
0.08300830083008301,0.4982303273010353
0.08400840084008401,0.5036688022980301
0.085008500850085,0.5090873893357494
0.086008600860086,0.5144858744548654
0.08700870087008701,0.5198640444897986
0.08800880088008801,0.5252216870771345
0.089008900890089,0.5305585906640089
0.09000900090009001,0.5358745445164623
0.09100910091009101,0.5411693387277596
0.09200920092009202,0.5464427642266795
0.093009300930093,0.5516946127857696
0.09400940094009401,0.5569246770295685
0.09500950095009501,0.5621327504427944
0.096009600960096,0.5673186273784993
0.09700970097009701,0.5724821030661895
0.09800980098009801,0.5776229736199112
0.09900990099009901,0.5827410360463009
0.1000100010001,0.5878360882526011
0.10101010101010101,0.5929079290546404
0.10201020102010201,0.5979563581847768
0.10301030103010302,0.6029811762998059
0.104010401040104,0.6079821849888322
0.10501050105010501,0.6129591867811041
0.10601060106010601,0.6179119851538101
0.10701070107010702,0.6228403845398397
0.10801080108010801,0.6277441903355053
0.10901090109010901,0.6326232089082262
0.11001100110011001,0.6374772476041749
0.11101110111011102,0.6423061147558834
0.11201120112011201,0.6471096196898122
0.11301130113011301,0.6518875727338793
0.11401140114011402,0.6566397852249488
0.115011501150115,0.6613660695162815
0.11601160116011601,0.6660662389849435
0.11701170117011701,0.670740108039176
0.11801180118011802,0.6753874921257229
0.11901190119011901,0.6800082077371183
0.12001200120012001,0.6846020724189332
0.12101210121012101,0.6891689047769789
0.12201220122012202,0.6937085244844701
0.12301230123012301,0.6982207522891452
0.12401240124012401,0.7027054100203445
0.125012501250125,0.7071623205960451
0.126012601260126,0.7115913080298538
0.127012701270127,0.7159921974379552
0.128012801280128,0.7203648150460182
0.12901290129012902,0.7247089881960568
0.13001300130013002,0.7290245453532483
0.13101310131013102,0.7333113161127065
0.132013201320132,0.73756913120621
0.133013301330133,0.7417978225088865
0.134013401340134,0.7459972230458507
0.135013501350135,0.750167166998798
0.13601360136013602,0.754307489712552
0.13701370137013702,0.758418027701566
0.13801380138013802,0.7624986186563782
0.13901390139013903,0.7665491014500214
0.14001400140014,0.7705693161443842
0.141014101410141,0.7745591039965276
0.142014201420142,0.778518307464952
0.14301430143014301,0.7824467702158188
0.14401440144014402,0.7863443371291226
0.14501450145014502,0.7902108543048171
0.14601460146014603,0.7940461690688916
0.147014701470147,0.7978501299793994
0.148014801480148,0.8016225868324384
0.149014901490149,0.8053633906680807
0.15001500150015,0.809072393776256
0.15101510151015102,0.8127494497025828
0.15201520152015202,0.8163944132541524
0.15301530153015303,0.8200071405052615
0.15401540154015403,0.8235874888030948
0.155015501550155,0.827135316773359
0.156015601560156,0.8306504843258641
0.157015701570157,0.8341328526600553
0.15801580158015802,0.837582284270494
0.15901590159015902,0.840998642952287
0.16001600160016002,0.844381793806465
0.16101610161016103,0.8477316032453092
0.162016201620162,0.8510479389976253
0.163016301630163,0.8543306701139686
0.164016401640164,0.8575796669718119
0.16501650165016502,0.860794801280666
0.16601660166016602,0.8639759460871439
0.16701670167016702,0.8671229757799751
0.16801680168016803,0.8702357660949641
0.16901690169016903,0.8733141941198982
0.17001700170017,0.8763581382994003
0.171017101710171,0.8793674784397287
0.172017201720172,0.8823420957135235
0.17301730173017302,0.885281872664498
0.17401740174017402,0.8881866932120769
0.17501750175017503,0.89105644265598
0.17601760176017603,0.8938910076807512
0.177017701770177,0.8966902763602329
0.178017801780178,0.8994541381619855
0.179017901790179,0.9021824839516516
0.18001800180018002,0.9048752059972661
0.18101810181018102,0.9075321979735091
0.18201820182018202,0.9101533549659055
0.18301830183018303,0.9127385734749663
0.18401840184018403,0.9152877514202765
0.185018501850185,0.917800788144525
0.186018601860186,0.9202775844174805
0.18701870187018702,0.9227180424399078
0.18801880188018802,0.9251220658474315
0.18901890189018902,0.9274895597143392
0.19001900190019003,0.9298204305573317
0.19101910191019103,0.9321145863392122
0.192019201920192,0.9343719364725225
0.193019301930193,0.9365923918231185
0.19401940194019401,0.9387758647136907
0.19501950195019502,0.9409222689272253
0.19601960196019602,0.9430315197104095
0.19701970197019703,0.9451035337769778
0.19801980198019803,0.9471382293110002
0.19901990199019903,0.9491355259701134
0.2000200020002,0.951095344888693
0.201020102010201,0.9530176086809673
0.20202020202020202,0.9549022414440739
0.20302030203020302,0.9567491687610553
0.20402040204020402,0.9585583177037988
0.20502050205020503,0.9603296168359153
0.20602060206020603,0.9620629962155607
0.20702070207020704,0.9637583873981964
0.208020802080208,0.9654157234392937
0.20902090209020902,0.9670349388969758
0.21002100210021002,0.9686159698346021
0.21102110211021102,0.9701587538232934
0.21202120212021203,0.9716632299443965
0.21302130213021303,0.9731293387918893
0.21402140214021403,0.9745570224747278
0.215021502150215,0.9759462246191302
0.21602160216021601,0.9772968903708044
0.21702170217021702,0.9786089663971133
0.21802180218021802,0.9798824008891807
0.21902190219021903,0.9811171435639374
0.22002200220022003,0.9823131456661062
0.22102210221022103,0.9834703599701273
0.22202220222022204,0.9845887407820233
0.223022302230223,0.985668243941203
0.22402240224022402,0.9867088268222054
0.22502250225022502,0.987710448336383
0.22602260226022602,0.9886730689335236
0.22702270227022703,0.9895966506034128
0.22802280228022803,0.9904811568773343
0.22902290229022904,0.9913265528295102
0.23002300230023,0.9921328050784798
0.23102310231023102,0.9928998817884181
0.23202320232023202,0.9936277526703926
0.23302330233023302,0.9943163889835593
0.23402340234023403,0.9949657635362977
0.23502350235023503,0.9955758506872843
0.23602360236023603,0.9961466263465053
0.23702370237023704,0.9966780679762076
0.23802380238023801,0.9971701545917891
0.23902390239023902,0.9976228667626268
0.24002400240024002,0.9980361866128443
0.24102410241024103,0.998410097822018
0.24202420242024203,0.9987445856258205
0.24302430243024303,0.9990396368166049
0.24402440244024404,0.9992952397439254
0.245024502450245,0.9995113843149976
0.24602460246024602,0.9996880619950972
0.24702470247024702,0.9998252658078965
0.24802480248024802,0.9999229903357406
0.24902490249024903,0.9999812317198606
0.25002500250025,0.9999999876605268
0.251025102510251,0.9999792574171382
0.252025202520252,0.9999190418082534
0.253025302530253,0.9998193432115569
0.254025402540254,0.9996801655637657
0.255025502550255,0.9995015143604744
0.256025602560256,0.9992833966559372
0.25702570257025703,0.9990258210627901
0.25802580258025803,0.9987287977517105
0.25902590259025904,0.9983923384510156
0.26002600260026004,0.9980164564461996
0.26102610261026105,0.9976011665794086
0.26202620262026205,0.9971464852488549
0.26302630263026305,0.9966524304081693
0.264026402640264,0.9961190215656928
0.265026502650265,0.995546279783705
0.266026602660266,0.9949342276775938
0.267026702670267,0.9942828894149615
0.268026802680268,0.993592290714671
0.269026902690269,0.9928624588458301
0.27002700270027,0.9920934226267145
0.27102710271027103,0.9912852124236304
0.27202720272027203,0.990437860149715
0.27302730273027304,0.9895513992636765
0.27402740274027404,0.9886258647684731
0.27502750275027504,0.9876612932099307
0.27602760276027605,0.9866577226752997
0.27702770277027705,0.9856151927917516
0.27802780278027805,0.9845337447248137
0.279027902790279,0.983413421176744
0.28002800280028,0.9822542663848448
0.281028102810281,0.981056326119716
0.282028202820282,0.9798196476834483
0.283028302830283,0.9785442799077545
0.284028402840284,0.9772302731520419
0.285028502850285,0.9758776793014238
0.28602860286028603,0.9744865517646705
0.28702870287028703,0.9730569454721006
0.28802880288028804,0.9715889168734123
0.28902890289028904,0.9700825239354536
0.29002900290029004,0.9685378261399339
0.29102910291029105,0.9669548844810755
0.29202920292029205,0.9653337614632048
0.29302930293029306,0.9636745210982848
0.294029402940294,0.9619772289033863
0.295029502950295,0.9602419518981024
0.296029602960296,0.958468758601901
0.297029702970297,0.9566577190314197
0.298029802980298,0.9548089046977016
0.299029902990299,0.9529223886033704
0.3000300030003,0.9509982452397487
0.30103010301030103,0.9490365505839167
0.30203020302030203,0.9470373820957113
0.30303030303030304,0.9450008187146685
0.30403040304030404,0.9429269408569058
0.30503050305030505,0.9408158304119469
0.30603060306030605,0.9386675707394886
0.30703070307030705,0.9364822466661086
0.30803080308030806,0.9342599444819167
0.309030903090309,0.932000751937147
0.31003100310031,0.9297047582386931
0.311031103110311,0.9273720540465861
0.312031203120312,0.9250027314704139
0.313031303130313,0.9225968840656854
0.314031403140314,0.9201546068301348
0.31503150315031503,0.9176759961999721
0.31603160316031603,0.9151611500460738
0.31703170317031704,0.9126101676701192
0.31803180318031804,0.9100231498006692
0.31903190319031904,0.907400198589189
0.32003200320032005,0.904741417606014
0.32103210321032105,0.9020469118362608
0.32203220322032206,0.8993167876756814
0.32303230323032306,0.8965511529264623
0.324032403240324,0.8937501167929679
0.325032503250325,0.8909137898774271
0.326032603260326,0.8880422841755685
0.327032703270327,0.8851357130721961
0.328032803280328,0.8821941913367128
0.329032903290329,0.8792178351185884
0.33003300330033003,0.8762067619427744
0.33103310331033103,0.8731610907050613
0.33203320332033204,0.8700809416673861
0.33303330333033304,0.8669664364530816
0.33403340334033405,0.8638176980420761
0.33503350335033505,0.8606348507660351
0.33603360336033605,0.8574180203034537
0.33703370337033706,0.8541673336746929
0.33803380338033806,0.8508829192369652
0.339033903390339,0.8475649066792653
0.34003400340034,0.8442134270172487
0.341034103410341,0.8408286125880604
0.342034203420342,0.8374105970451075
0.343034303430343,0.8339595153527823
0.344034403440344,0.8304755037811336
0.34503450345034503,0.8269586999004848
0.34603460346034604,0.8234092425760036
0.34703470347034704,0.8198272719622165
0.34803480348034804,0.8162129294974764
0.34903490349034905,0.8125663578983765
0.35003500350035005,0.8088877011541163
0.35103510351035105,0.8051771045208149
0.35203520352035206,0.8014347145157754
0.35303530353035306,0.7976606789117001
0.354035403540354,0.7938551467308561
0.355035503550355,0.7900182682391886
0.356035603560356,0.7861501949403897
0.357035703570357,0.7822510795699161
0.358035803580358,0.7783210760889565
0.35903590359035903,0.7743603396783538
0.36003600360036003,0.7703690267324763
0.36103610361036104,0.7663472948530443
0.36203620362036204,0.7622953028429046
0.36303630363036304,0.7582132106997616
0.36403640364036405,0.7541011796098583
0.36503650365036505,0.7499593719416142
0.36603660366036606,0.7457879512392108
0.36703670367036706,0.7415870822161357
0.36803680368036806,0.737356930748678
0.369036903690369,0.7330976638693802
0.37003700370037,0.7288094497604395
0.371037103710371,0.7244924577470696
0.372037203720372,0.7201468582908138
0.373037303730373,0.7157728229828145
0.37403740374037403,0.711370524537037
0.37503750375037503,0.7069401367834499
0.37603760376037604,0.7024818346611615
0.37703770377037704,0.6979957942115127
0.37803780378037805,0.6934821925711243
0.37903790379037905,0.6889412079649035
0.38003800380038005,0.6843730196990063
0.38103810381038106,0.6797778081537582
0.38203820382038206,0.6751557547765299
0.38303830383038306,0.670507042074574
0.384038403840384,0.665831853607818
0.385038503850385,0.6611303739816169
0.386038603860386,0.6564027888394625
0.387038703870387,0.6516492848556538
0.38803880388038803,0.646870049727927
0.38903890389038903,0.6420652721700423
0.39003900390039004,0.6372351419043327
0.39103910391039104,0.632379849654213
0.39203920392039204,0.6274995871366497
0.39303930393039305,0.6225945470545888
0.39403940394039405,0.6176649230893482
0.39503950395039505,0.6127109098929691
0.39603960396039606,0.6077327030805316
0.39703970397039706,0.602730499222428
0.39803980398039807,0.5977044958366033
0.39903990399039907,0.5926548913807546
0.4000400040004,0.5875818852444951
0.401040104010401,0.5824856777414814
0.402040204020402,0.5773664701015034
0.40304030403040303,0.5722244644625385
0.40404040404040403,0.5670598638627709
0.40504050405040504,0.5618728722325723
0.40604060406040604,0.5566636943864519
0.40704070407040704,0.5514325360149668
0.40804080408040805,0.5461796036766027
0.40904090409040905,0.5409051047896147
0.41004100410041006,0.5356092476238395
0.41104110411041106,0.5302922412924699
0.41204120412041206,0.5249542957437999
0.41304130413041307,0.5195956217529323
0.41404140414041407,0.5142164309134568
0.415041504150415,0.508816935629096
0.416041604160416,0.5033973491053169
0.417041704170417,0.4979578853409132
0.41804180418041803,0.49249875911955443
0.41904190419041903,0.48702018600130687
0.42004200420042004,0.48152238231411926
0.42104210421042104,0.47600556514528264
0.42204220422042205,0.4704699523328577
0.42304230423042305,0.4649157624570732
0.42404240424042405,0.4593432148316963
0.42504250425042506,0.4537525294953706
0.42604260426042606,0.4481439272029289
0.42704270427042706,0.44251762941667594
0.42804280428042807,0.43687385829764525
0.4290429042904291,0.43121283669682436
0.43004300430043,0.4255347881463568
0.431043104310431,0.4198399368507156
0.43204320432043203,0.41412850767784987
0.43304330433043303,0.4084007261503059
0.43404340434043404,0.40265681843632184
0.43504350435043504,0.39689701134089833
0.43604360436043604,0.39112153229684093
0.43704370437043705,0.385330609355781
0.43804380438043805,0.37952447117917
0.43904390439043905,0.3737033470292523
0.44004400440044006,0.3678674667600099
0.44104410441044106,0.36201706080808815
0.44204420442044207,0.3561523601836956
0.44304430443044307,0.35027359646148426
0.4440444044404441,0.3443810017714029
0.445044504450445,0.3384748087895329
0.446044604460446,0.3325552507289003
0.44704470447044703,0.32662256133026707
0.44804480448044803,0.3206769748529016
0.44904490449044904,0.3147187260653288
0.45004500450045004,0.30874805023605945
0.45104510451045104,0.30276518312430195
0.45204520452045205,0.29677036097065074
0.45304530453045305,0.2907638204877597
0.45404540454045406,0.28474579885099444
0.45504550455045506,0.2787165336890686
0.45604560456045606,0.2726762630746587
0.45704570457045707,0.26662522551500484
0.45804580458045807,0.26056365994249236
0.4590459045904591,0.25449180570521895
0.46004600460046,0.24840990255754153
0.461046104610461,0.24231819065060883
0.46204620462046203,0.2362169105228827
0.46304630463046303,0.2301063030906358
0.46404640464046404,0.22398660963844078
0.46504650465046504,0.21785807180964226
0.46604660466046605,0.2117209315968168
0.46704670467046705,0.2055754313322149
0.46804680468046805,0.1994218136781942
0.46904690469046906,0.19326032161763648
0.47004700470047006,0.1870911984443552
0.47104710471047107,0.180914687753486
0.47204720472047207,0.17473103343186983
0.4730473047304731,0.16854047964842198
0.4740474047404741,0.16234327084449238
0.475047504750475,0.15613965172421154
0.47604760476047603,0.14992986724482799
0.47704770477047703,0.14371416260703762
0.47804780478047804,0.13749278324530173
0.47904790479047904,0.13126597481815347
0.48004800480048004,0.12503398319849945
0.48104810481048105,0.11879705446391044
0.48204820482048205,0.11255543488690628
0.48304830483048306,0.10630937092522899
0.48404840484048406,0.10005910921211282
0.48504850485048506,0.09380489654654477
0.48604860486048607,0.0875469798835212
0.48704870487048707,0.08128560632429388
0.4880488048804881,0.07502102310661463
0.4890489048904891,0.06875347759497205
0.49004900490049,0.06248321727082614
0.49104910491049103,0.056210489722831866
0.49204920492049203,0.049935542637066774
0.49304930493049304,0.043658623787250356
0.49404940494049404,0.037379981024958236
0.49504950495049505,0.031099862269837197
0.49604960496049605,0.0248185154998149
0.49704970497049705,0.01853618874130997
0.49804980498049806,0.012253130059435697
0.49904990499049906,0.0059695875482066825
0.5000500050005,-0.00031419067925789873
0.5010501050105011,-0.006597956500531781
0.502050205020502,-0.012881461793676796
0.5030503050305031,-0.019164458447045146
0.504050405040504,-0.02544669836907017
0.5050505050505051,-0.03172793349806786
0.506050605060506,-0.03800791581202742
0.5070507050705071,-0.04428639733841007
0.508050805080508,-0.050563130163934274
0.5090509050905091,-0.056837866444370264
0.51005100510051,-0.06311035841432197
0.5110511051105111,-0.06938035839701573
0.512051205120512,-0.0756476188140738
0.513051305130513,-0.08191189219529478
0.5140514051405141,-0.08817293118842526
0.515051505150515,-0.0944304885689228
0.5160516051605161,-0.10068431724972278
0.517051705170517,-0.10693417029099048
0.5180518051805181,-0.11317980090987713
0.519051905190519,-0.11942096249025821
0.5200520052005201,-0.12565740859247668
0.521052105210521,-0.13188889296306952
0.5220522052205221,-0.1381151695444967
0.523052305230523,-0.1443359924848508
0.5240524052405241,-0.15055111614757005
0.525052505250525,-0.15676029512113324
0.5260526052605261,-0.16296328422875533
0.527052705270527,-0.16915983853806194
0.528052805280528,-0.1753497133707674
0.5290529052905291,-0.1815326643123318
0.53005300530053,-0.18770844722161195
0.5310531053105311,-0.1938768182405059
0.532053205320532,-0.20003753380357597
0.5330533053305331,-0.20619035064767144
0.534053405340534,-0.21233502582152963
0.5350535053505351,-0.21847131669537442
0.536053605360536,-0.22459898097049064
0.5370537053705371,-0.23071777668879678
0.538053805380538,-0.23682746224239465
0.5390539053905391,-0.2429277963831147
0.54005400540054,-0.24901853823203604
0.5410541054105411,-0.2550994472890028
0.5420542054205421,-0.26117028344211657
0.543054305430543,-0.26723080697722196
0.5440544054405441,-0.27328077858736816
0.545054505450545,-0.2793199593822585
0.5460546054605461,-0.2853481108976873
0.547054705470547,-0.2913649951049502
0.5480548054805481,-0.29737037442024766
0.549054905490549,-0.30336401171406274
0.5500550055005501,-0.30934567032052873
0.551055105510551,-0.3153151140467688
0.5520552055205521,-0.32127210718222726
0.553055305530553,-0.32721641450797256
0.5540554055405541,-0.3331478013059903
0.555055505550555,-0.33906603336844554
0.5560556055605561,-0.3449708770069358
0.5570557055705571,-0.3508620990617141
0.558055805580558,-0.35673946691090064
0.5590559055905591,-0.36260274847966373
0.56005600560056,-0.3684517122493842
0.5610561056105611,-0.3742861272668009
0.562056205620562,-0.38010576315312444
0.5630563056305631,-0.3859103901131391
0.564056405640564,-0.3916997789442724
0.5650565056505651,-0.3974737010456501
0.566056605660566,-0.40323192842711736
0.5670567056705671,-0.40897423371824604
0.568056805680568,-0.4147003901773085
0.5690569056905691,-0.4204101717002356
0.57005700570057,-0.4261033528295393
0.5710571057105711,-0.43177970876321975
0.5720572057205721,-0.4374390153636377
0.573057305730573,-0.44308104916636964
0.5740574057405741,-0.44870558738902766
0.575057505750575,-0.45431240794005623
0.5760576057605761,-0.4599012894275061
0.577057705770577,-0.46547201116776976
0.5780578057805781,-0.47102435319430264
0.579057905790579,-0.4765580962663004
0.5800580058005801,-0.4820730218773649
0.581058105810581,-0.48756891226412413
0.5820582058205821,-0.49304555041483766
0.583058305830583,-0.4985027200779596
0.5840584058405841,-0.5039402057706823
0.585058505850585,-0.5093577927874411
0.5860586058605861,-0.5147552672083969
0.5870587058705871,-0.5201324159078775
0.588058805880588,-0.525489026562797
0.5890589058905891,-0.5308248876610396
0.59005900590059,-0.5361397885098084
0.5910591059105911,-0.5414335192439481
0.592059205920592,-0.5467058708342292
0.5930593059305931,-0.5519566350956052
0.594059405940594,-0.5571856046954283
0.5950595059505951,-0.5623925731616407
0.596059605960596,-0.5675773348909237
0.5970597059705971,-0.57273968515682
0.598059805980598,-0.5778794201178136
0.5990599059905991,-0.5829963368253818
0.6000600060006,-0.5880902332320062
0.6010601060106011,-0.5931609081991547
0.6020602060206021,-0.5982081615052186
0.603060306030603,-0.6032317938534226
0.6040604060406041,-0.6082316068796938
0.605060506050605,-0.6132074031604912
0.6060606060606061,-0.6181589862206053
0.607060706070607,-0.6230861605409126
0.6080608060806081,-0.6279887315661001
0.609060906090609,-0.6328665057123424
0.6100610061006101,-0.6377192903749502
0.611061106110611,-0.6425468939359718
0.6120612061206121,-0.6473491257717632
0.613061306130613,-0.652125796260511
0.6140614061406141,-0.6568767167897237
0.6150615061506151,-0.6616016997636753
0.6160616061606161,-0.6663005586108175
0.6170617061706171,-0.6709731077911417
0.618061806180618,-0.6756191628035089
0.6190619061906191,-0.6802385401929342
0.62006200620062,-0.6848310575578287
0.6210621062106211,-0.6893965335572048
0.622062206220622,-0.6939347879178337
0.6230623062306231,-0.6984456414413677
0.624062406240624,-0.7029289160114108
0.6250625062506251,-0.707384434600557
0.626062606260626,-0.7118120212773758
0.6270627062706271,-0.7162115012133641
0.628062806280628,-0.7205827006898441
0.6290629062906291,-0.7249254471048273
0.6300630063006301,-0.7292395689798266
0.6310631063106311,-0.7335248959666305
0.6320632063206321,-0.7377812588540257
0.633063306330633,-0.7420084895744826
0.6340634063406341,-0.7462064212107888
0.635063506350635,-0.7503748880026403
0.6360636063606361,-0.7545137253531891
0.637063706370637,-0.7586227698355387
0.6380638063806381,-0.7627018591992019
0.639063906390639,-0.7667508323765017
0.6400640064006401,-0.7707695294889367
0.641064106410641,-0.7747577918534911
0.6420642064206421,-0.7787154619889013
0.643064306430643,-0.7826423836218738
0.6440644064406441,-0.7865384016932568
0.6450645064506451,-0.7904033623641603
0.6460646064606461,-0.7942371130220361
0.6470647064706471,-0.7980395022866967
0.648064806480648,-0.8018103800162978
0.6490649064906491,-0.805549597313267
0.65006500650065,-0.8092570065301786
0.6510651065106511,-0.8129324612755887
0.652065206520652,-0.8165758164198128
0.6530653065306531,-0.8201869281006573
0.654065406540654,-0.8237656537291002
0.6550655065506551,-0.8273118519949211
0.656065606560656,-0.8308253828722796
0.6570657065706571,-0.8343061076252488
0.658065806580658,-0.8377538888132877
0.6590659065906591,-0.8411685902966721
0.6600660066006601,-0.8445500772418695
0.6610661066106611,-0.8478982161268619
0.6620662066206621,-0.8512128747464198
0.663066306630663,-0.854493922217321
0.6640664066406641,-0.8577412289835198
0.665066506650665,-0.8609546668212618
0.6660666066606661,-0.8641341088441479
0.667066706670667,-0.8672794295081425
0.6680668066806681,-0.8703905046165351
0.669066906690669,-0.8734672113248385
0.6700670067006701,-0.8765094281456444
0.671067106710671,-0.8795170349534178
0.6720672067206721,-0.8824899129892415
0.673067306730673,-0.8854279448655046
0.6740674067406741,-0.8883310145705385
0.6750675067506751,-0.8911990074731962
0.6760676067606761,-0.8940318103273821
0.6770677067706771,-0.8968293112765189
0.678067806780678,-0.8995913998579675
0.6790679067906791,-0.9023179670073901
0.68006800680068,-0.9050089050630515
0.6810681068106811,-0.9076641077700757
0.682068206820682,-0.9102834702846384
0.6830683068306831,-0.9128668891781082
0.684068406840684,-0.9154142624411298
0.6850685068506851,-0.9179254894876527
0.686068606860686,-0.9204004711589014
0.6870687068706871,-0.9228391097272943
0.688068806880688,-0.9252413089002975
0.6890689068906891,-0.9276069738242323
0.6900690069006901,-0.9299360110880162
0.6910691069106911,-0.9322283287268541
0.6920692069206921,-0.9344838362258688
0.693069306930693,-0.9367024445236749
0.6940694069406941,-0.9388840660158959
0.695069506950695,-0.9410286145586227
0.6960696069606961,-0.9431360054718161
0.697069706970697,-0.9452061555426493
0.6980698069806981,-0.947238983028795
0.699069906990699,-0.949234407661651
0.7000700070007001,-0.9511923506495132
0.701070107010701,-0.9531127346806828
0.7020702070207021,-0.9549954839265214
0.7030703070307031,-0.9568405240444453
0.7040704070407041,-0.9586477821808596
0.7050705070507051,-0.9604171869740361
0.7060706070607061,-0.9621486685569309
0.7070707070707071,-0.9638421585599419
0.708070807080708,-0.9654975901136111
0.7090709070907091,-0.9671148978512626
0.71007100710071,-0.968694017911584
0.7110711071107111,-0.97023488794115
0.712071207120712,-0.9717374470968817
0.7130713071307131,-0.9732016360484511
0.714071407140714,-0.9746273969806231
0.7150715071507151,-0.9760146735955384
0.716071607160716,-0.9773634111149366
0.7170717071707171,-0.9786735562823193
0.7180718071807181,-0.9799450573650522
0.7190719071907191,-0.9811778641564094
0.7200720072007201,-0.982371927977554
0.7210721072107211,-0.9835272016794618
0.7220722072207221,-0.9846436396447822
0.723072307230723,-0.9857211977896397
0.7240724072407241,-0.9867598335653744
0.725072507250725,-0.9877595059602227
0.7260726072607261,-0.9887201755009355
0.727072707270727,-0.9896418042543385
0.7280728072807281,-0.9905243558288284
0.729072907290729,-0.9913677953758107
0.7300730073007301,-0.9921720895910761
0.731073107310731,-0.9929372067161146
0.7320732073207321,-0.9936631165393703
0.7330733073307331,-0.994349790397434
0.7340734073407341,-0.994997201176175
0.7350735073507351,-0.9956053233118116
0.7360736073607361,-0.9961741327919214
0.7370737073707371,-0.9967036071563877
0.738073807380738,-0.9971937254982884
0.7390739073907391,-0.9976444684647202
0.74007400740074,-0.9980558182575632
0.7410741074107411,-0.9984277586341833
0.742074207420742,-0.9987602749080744
0.7430743074307431,-0.9990533539494374
0.744074407440744,-0.9993069841856992
0.7450745074507451,-0.9995211556019696
0.746074607460746,-0.9996958597414365
0.7470747074707471,-0.9998310897056999
0.7480748074807481,-0.9999268401550445
0.7490749074907491,-0.9999831073086505
0.7500750075007501,-0.9999998889447426
0.7510751075107511,-0.9999771844006781
0.7520752075207521,-0.9999149945729726
0.753075307530753,-0.9998133219172655
0.7540754075407541,-0.9996721704482217
0.755075507550755,-0.9994915457393742
0.7560756075607561,-0.9992714549229037
0.757075707570757,-0.9990119066893568
0.7580758075807581,-0.9987129112873029
0.759075907590759,-0.9983744805229295
0.7600760076007601,-0.9979966277595764
0.761076107610761,-0.9975793679172077
0.7620762076207621,-0.997122717471822
0.7630763076307631,-0.9966266944548036
0.7640764076407641,-0.9960913184522086
0.7650765076507651,-0.9955166106039927
0.7660766076607661,-0.9949025936031761
0.7670767076707671,-0.9942492916949472
0.768076807680768,-0.993556730675706
0.7690769076907691,-0.9928249378920447
0.77007700770077,-0.9920539422396679
0.7710771077107711,-0.9912437741622524
0.772077207720772,-0.9903944656502446
0.7730773077307731,-0.9895060502395967
0.774077407740774,-0.988578563010444
0.7750775077507751,-0.987612040585718
0.7760776077607761,-0.9866065211297019
0.7770777077707771,-0.9855620443465223
0.7780778077807781,-0.9844786514785823
0.7790779077907791,-0.9833563853049322
